lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;condition;p_0001;p_0002;v_2343;age;gender;gender_other;education;education_other;severity;AC;MC_contr;MC_uncert;MC_normal;MC_hope;trust1;trust2;trust3;trust4;trust5;trust6;trust7;trust8;trust9;trust10;satisfaction;nfc1;nfc2;nfc3;nfc4;nfc5;nfc6;pvs_personal;pvs_vicarious;comments;consent_serious;browser;referer;device_type;quota;quota_assignment;quota_rejected_id;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts7089086;rts7091286;rts7091318;rts7091321;rts7091324;rts7091325;rts7091336;rts7091337;rts7091338;rts7091339;rts7091342;rts7091343;rts7091344;rts7133055
370;0;0;31;7089087;-77;165;3;0;0;5eaeb7b38955ea0009bd605d;48;2;-99;4;-99;4;2;-77;-77;1;-77;4;2;4;2;4;4;4;4;6;2;3;5;5;5;5;5;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;15c44793d81ba95fb61f8c5080212a7d;1;0;1726147777;12.09.2024 13:29;12.09.2024 13:32;0000-00-00 00:00:00;165;26;46;56;0;67;87;0;0;0;160;113;148;123
371;0;0;31;7089087;-77;238;1;0;0;62a24c0a523bdc6e1e25e8a1;41;1;-99;5;-99;5;2;4;-77;-77;-77;3;3;3;3;3;4;4;4;4;3;4;5;5;5;5;5;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091286,7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;e03eac7da9cdc1c390760cdd4d19ef2e;1;0;1726147785;12.09.2024 13:29;12.09.2024 13:33;0000-00-00 00:00:00;238;30;139;147;0;156;0;0;169;0;233;194;227;202
372;0;0;31;7089087;-77;171;2;0;0;5e2881eaa9af590560d04047;35;1;-99;4;-99;7;2;-77;1;-77;-77;2;4;2;5;2;1;2;1;1;7;1;6;5;4;3;7;2;3;1;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;c752aaf8f6c131fc520f2f3c79f71a89;1;0;1726147786;12.09.2024 13:29;12.09.2024 13:32;0000-00-00 00:00:00;171;13;50;59;0;69;0;0;0;86;165;113;159;123
373;0;0;31;7089087;-77;260;1;0;0;666061b23fe2fe4a4ef3d73f;31;1;-99;3;-99;7;4;7;-77;-77;-77;6;2;6;3;5;5;5;6;6;6;0;7;4;6;7;7;7;1;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7133055,7133055,7091344,7091344,7091344,7091342,7089086,7089087;1;1;0;-77;-77;622d49c09f355b5f05dca2e78b114dca;1;0;1726147790;12.09.2024 13:29;12.09.2024 13:34;0000-00-00 00:00:00;260;13;65;75;118;133;0;0;153;0;257;184;251;207
374;0;0;31;7089087;-77;266;3;0;0;60de08e4fe761c144c0c8374;23;1;-99;4;-99;6;2;-77;-77;4;-77;2;3;3;3;3;4;2;2;3;4;3;5;6;2;5;5;4;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;6dec6bd7ecb8d78ff87009c2772323ee;1;0;1726147801;12.09.2024 13:30;12.09.2024 13:34;0000-00-00 00:00:00;266;13;65;82;0;100;143;0;0;0;262;201;254;214
375;0;0;31;7089087;-77;243;3;0;0;66323d093ca440e5c7daf576;33;2;-99;4;-99;5;2;-77;-77;2;-77;5;3;5;5;6;6;4;6;6;5;4;5;2;2;2;5;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;902e0ea0add651fdd0d05cf5e2927065;1;0;1726147804;12.09.2024 13:30;12.09.2024 13:34;0000-00-00 00:00:00;243;15;58;69;0;81;127;0;0;0;238;174;224;182
376;0;0;31;7089087;-77;229;3;0;0;5a5f5f50acc75b00017aa866;48;1;-99;3;-99;6;2;-77;-77;6;-77;5;1;6;3;4;6;6;7;7;5;5;2;5;3;2;4;2;1;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;b1815179e653310f826302edcb1fcc7a;1;0;1726147807;12.09.2024 13:30;12.09.2024 13:33;0000-00-00 00:00:00;229;13;48;56;0;66;93;0;0;0;202;131;192;143
377;0;0;31;7089087;-77;613;2;0;0;62b43aea0aa0424d0a1f91da;31;2;-99;4;-99;5;2;-77;2;-77;-77;3;4;3;4;4;5;5;4;4;5;2;6;6;4;4;5;6;3;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;bb0aad795bf7287087cc33c004035b78;1;0;1726147811;12.09.2024 13:30;12.09.2024 13:40;0000-00-00 00:00:00;613;15;90;100;0;185;0;0;0;204;602;409;594;419
378;0;0;31;7089087;-77;279;2;0;0;60b9f19d122c7adf0c37899c;42;2;-99;2;-99;6;2;-77;4;-77;-77;2;5;3;5;2;3;2;3;4;5;2;7;7;6;6;7;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;d099ea92b4ab439e28b39ca7d68753fb;1;0;1726147812;12.09.2024 13:30;12.09.2024 13:34;0000-00-00 00:00:00;279;17;61;70;0;83;0;0;0;165;276;220;271;231
379;0;0;31;7089087;-77;157;1;0;0;5f0585cb7f6e1a011fd99056;36;1;-99;4;-99;4;2;5;-77;-77;-77;5;3;5;3;5;5;5;5;5;4;4;7;7;6;6;6;7;3;2;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;29ca094767fc7f6279e78652216970e4;1;0;1726147817;12.09.2024 13:30;12.09.2024 13:32;0000-00-00 00:00:00;157;11;38;47;0;61;0;0;72;0;151;98;135;105
380;0;0;31;7089087;-77;783;3;0;0;5e21df1829db4f0213fb4e67;66;1;-99;4;-99;5;2;-77;-77;5;-77;4;4;4;4;5;5;5;4;6;4;4;4;4;4;6;4;5;2;1;"I understand the  'non' specific diagnosis...but before actually seeing a dr  getting an appt is like gold dust  either by phone.face to face then you know they are overstretched,  and you do wonder if they really are listening to you ... its hard to even pluck up the courage to  start to go down the  ;doctor; route ...the hoops you have to jump through to even speak to a doctor can take up to 10 days for a call back ..so i can understand why patients then head to A&E and 'slow down the system there ";1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;a76dea62f3235dd118daeb39f0e308b9;1;0;1726147822;12.09.2024 13:30;12.09.2024 13:43;0000-00-00 00:00:00;783;30;93;108;0;133;181;0;0;0;769;252;370;280
381;0;0;31;7089087;-77;213;3;0;0;62b5d92be777f3aa7176307e;30;1;-99;4;-99;6;2;-77;-77;1;-77;2;3;4;3;3;2;5;5;5;3;3;6;7;5;5;6;7;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;7d080c08060bcdd21f3c398195d21bfc;1;0;1726147828;12.09.2024 13:30;12.09.2024 13:34;0000-00-00 00:00:00;213;13;51;60;0;70;106;0;0;0;209;151;200;162
382;0;0;31;7089087;-77;262;2;0;0;61199c897f5b03d0686ddc3d;38;1;-99;4;-99;6;2;-77;1;-77;-77;3;5;4;5;3;2;1;3;4;4;3;6;6;5;4;5;6;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;147883e856dbe62c2f5458fd20e78583;1;0;1726147831;12.09.2024 13:30;12.09.2024 13:34;0000-00-00 00:00:00;262;14;65;73;0;86;0;0;0;107;258;178;250;189
383;0;0;31;7089087;-77;171;4;0;0;5d04e2c34195d4001fa98e0a;30;2;-99;3;-99;5;2;-77;-77;-77;5;4;4;3;3;4;4;5;5;6;6;3;6;7;3;6;6;6;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:130.0) Gecko/20100101 Firefox/130.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;52d9196cb6cdd4a422d459224138d7d0;1;0;1726147832;12.09.2024 13:30;12.09.2024 13:33;0000-00-00 00:00:00;171;9;35;48;0;61;0;83;0;0;167;119;163;127
384;0;0;31;7089087;-77;272;4;0;0;5788c16f275be600013590a8;48;1;-99;5;-99;6;2;-77;-77;-77;3;4;1;5;2;4;4;5;5;5;2;3;7;5;5;3;6;3;3;2;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;ae4e4e826b0d8d7777dd0ef345d89e65;1;0;1726147837;12.09.2024 13:30;12.09.2024 13:35;0000-00-00 00:00:00;272;12;21;26;0;29;0;37;0;0;269;58;264;64
385;0;0;31;7089087;-77;401;2;0;0;6658b72b045fe9975678ae46;38;1;-99;4;-99;6;2;-77;3;-77;-77;3;3;4;3;4;5;5;5;5;4;4;7;6;4;5;6;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;1ccb61c75ee40ae96af077bfd6eb2cbb;1;0;1726147849;12.09.2024 13:30;12.09.2024 13:37;0000-00-00 00:00:00;401;19;99;109;0;123;0;0;0;155;341;250;330;261
386;0;0;31;7089087;-77;428;2;0;0;663fc4ff648cd126bdb2f706;27;1;-99;5;-99;7;4;-77;1;-77;-77;6;2;6;1;4;5;6;6;7;2;3;6;7;7;5;6;7;3;1;No questions at all;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:130.0) Gecko/20100101 Firefox/130.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7091343,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;583327bd86a9be770e8c393a55708c4a;1;0;1726147849;12.09.2024 13:30;12.09.2024 13:37;0000-00-00 00:00:00;428;25;89;103;141;159;0;0;0;192;421;325;401;345
387;0;0;31;7089087;-77;447;4;0;0;665a0167321c6767b38a9e26;40;2;-99;5;-99;4;2;-77;-77;-77;6;6;2;5;5;6;5;6;6;6;4;5;6;5;6;6;5;6;2;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;b906dea5c31eb0858a3507e2e47bc53f;1;0;1726147849;12.09.2024 13:30;12.09.2024 13:38;0000-00-00 00:00:00;447;19;224;239;0;249;0;301;0;0;438;359;433;368
388;0;0;31;7089087;-77;601;4;0;0;6672d9ae0a2fc6fd8ad00fd5;45;1;-99;4;-99;4;2;-77;-77;-77;1;2;6;6;5;3;3;2;2;2;6;2;6;6;6;6;6;6;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;212ff9f8e935d84606c35365688f14b0;1;0;1726147851;12.09.2024 13:30;12.09.2024 13:40;0000-00-00 00:00:00;601;20;226;249;0;291;0;366;0;0;589;464;578;484
389;0;0;31;7089087;-77;180;2;0;0;5791dae225cb71000128ad5b;45;1;-99;3;-99;5;2;-77;3;-77;-77;2;5;3;5;3;3;3;3;4;5;3;5;5;5;5;6;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;69abd097ae26dcb4a27c0e4ff43104fe;1;0;1726147860;12.09.2024 13:31;12.09.2024 13:34;0000-00-00 00:00:00;180;11;57;66;0;77;0;0;0;98;176;132;171;140
390;0;0;31;7089087;-77;277;3;0;0;5a7cb83a000dab00018c530b;50;1;-99;5;-99;7;2;-77;-77;1;-77;1;4;3;5;4;1;1;2;4;5;2;7;7;7;7;7;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:130.0) Gecko/20100101 Firefox/130.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;7bedfa2da63338c33aa54226ec9d838c;1;0;1726147869;12.09.2024 13:31;12.09.2024 13:35;0000-00-00 00:00:00;277;35;74;80;0;87;110;0;0;0;273;138;199;149
391;0;0;31;7089087;-77;194;4;0;0;5dc04aba55b86247c9991f89;34;1;-99;5;-99;6;2;-77;-77;-77;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;5;4;2;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;7d3f6dc4e1375a67908df73785f71452;1;0;1726147871;12.09.2024 13:31;12.09.2024 13:34;0000-00-00 00:00:00;194;10;48;57;0;67;0;97;0;0;191;136;185;147
392;0;0;31;7089087;-77;114;4;0;0;5da09f733c3367001a72dec6;23;1;-99;5;-99;6;2;-77;-77;-77;2;5;2;6;4;7;6;6;5;4;2;4;6;5;6;7;5;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;969bc52ad9171a62ed89b3a968f3c1ac;1;0;1726147875;12.09.2024 13:31;12.09.2024 13:33;0000-00-00 00:00:00;114;10;24;36;0;44;0;59;0;0;110;78;106;83
393;0;0;31;7089087;-77;473;1;0;0;644164d75b4cbe61ff891e64;33;2;-99;4;-99;6;2;3;-77;-77;-77;3;6;2;4;4;2;2;3;3;7;2;6;5;4;2;2;6;3;2;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;ef9765de44182f11f905b48aae83e6bd;1;0;1726147877;12.09.2024 13:31;12.09.2024 13:39;0000-00-00 00:00:00;473;15;327;336;0;345;0;0;370;0;470;404;463;426
394;0;0;31;7089087;-77;232;3;0;0;5fd4d10b2f970406fe63ad96;60;2;-99;3;-99;5;2;-77;-77;5;-77;7;1;7;2;7;7;7;7;7;2;4;5;7;7;6;4;6;1;1;no, thank you;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:130.0) Gecko/20100101 Firefox/130.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;dc4b052cbb9a2401f8326b2713ba4268;1;0;1726147877;12.09.2024 13:31;12.09.2024 13:35;0000-00-00 00:00:00;232;15;54;64;0;73;114;0;0;0;226;153;211;161
395;0;0;31;7089087;-77;287;1;0;0;5e145891a7fba6a74b4e1687;47;1;-99;4;-99;6;2;2;-77;-77;-77;3;5;4;5;3;3;3;4;3;4;3;6;6;6;6;6;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;c76de4c008bc1b3655a3baee49d23c0a;1;0;1726147880;12.09.2024 13:31;12.09.2024 13:36;0000-00-00 00:00:00;287;17;137;149;0;160;0;0;177;0;282;226;276;236
396;0;0;31;7089087;-77;231;3;0;0;6633fa4ebe0a692fc1a5f422;33;2;-99;2;-99;6;2;-77;-77;4;-77;3;4;4;1;3;4;4;4;4;1;3;7;6;4;4;7;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;f6598e418e72e576bff66848504b9d62;1;0;1726147882;12.09.2024 13:31;12.09.2024 13:35;0000-00-00 00:00:00;231;10;67;73;0;101;137;0;0;0;228;179;223;187
397;0;0;31;7089087;-77;535;2;0;0;6672be878cf60cb9cb54212e;55;1;-99;4;-99;5;2;-77;3;-77;-77;1;5;2;6;3;2;2;2;2;6;3;5;4;2;6;5;5;2;1;"One of the problems with visiting Drs is time. It always feels so rushed. When symptoms cannot be explained it's nice to hear why they cannot be explained. If other patients are having similar symptoms. If there is a bug going round causing this. If there could be other underlying causes. It is always nicer if the Dr acknowledges how things impact your life (using a scale 1-10) that they can then measure against when/if you go back. Offer things that might help even if they don;t know the cause. Ask you to come back or do a phone check in 4 weeks later to see if symptoms persist. Often if you feel unheard you don;t bother going back and that can be dangerous.";1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;78c6b4bb3012c474d449be8df9062164;1;0;1726147890;12.09.2024 13:31;12.09.2024 13:40;0000-00-00 00:00:00;535;22;72;89;0;118;0;0;0;150;531;234;329;251
398;0;0;31;7089087;-77;390;4;0;0;59c671c846f7210001906744;38;1;-99;4;-99;5;2;-77;-77;-77;6;3;5;3;4;3;3;3;3;3;4;3;7;7;6;6;6;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;513d6ba352c163a2cc175dd24305e7dc;1;0;1726147892;12.09.2024 13:31;12.09.2024 13:38;0000-00-00 00:00:00;390;119;216;224;0;240;0;277;0;0;378;324;373;332
399;0;0;31;7089087;-77;523;1;0;0;66927b39cbbab3f08a010faf;40;2;-99;5;-99;6;2;7;-77;-77;-77;5;6;6;2;5;5;5;5;6;2;5;7;6;6;5;6;6;2;1;all good;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7091343,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;c5985a1b2dc1e13c4e1470d789f54156;1;0;1726147893;12.09.2024 13:31;12.09.2024 13:40;0000-00-00 00:00:00;523;26;117;140;0;174;0;0;207;0;514;288;494;299
400;0;0;31;7089087;-77;292;4;0;0;5f6e71ea9dd5cb3b2bdb45b6;38;2;-99;3;-99;5;2;-77;-77;-77;3;3;3;4;4;3;3;5;4;4;5;3;2;3;2;2;4;2;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;067a04437d21433a292d6586111a73d4;1;0;1726147899;12.09.2024 13:31;12.09.2024 13:36;0000-00-00 00:00:00;292;19;111;126;0;141;0;176;0;0;285;220;272;231
401;0;0;31;7089087;-77;791;3;0;0;5ed403a89542210ab77530b7;31;2;-99;5;-99;6;4;-77;-77;1;-77;2;5;3;6;2;3;3;3;5;6;2;6;6;3;5;5;6;1;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;79cadbeec135c9a04e54efebce451bbe;1;0;1726147900;12.09.2024 13:31;12.09.2024 13:44;0000-00-00 00:00:00;791;20;69;80;113;134;183;0;0;0;776;226;767;239
402;0;0;31;7089087;-77;570;1;0;0;60bbdb37286980cc3ba6f309;49;1;-99;4;-99;5;2;1;-77;-77;-77;4;4;4;4;4;4;3;2;4;4;3;4;5;4;7;4;4;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;da48d8bdccdf4578ce72228a1810de2d;1;0;1726147909;12.09.2024 13:31;12.09.2024 13:41;0000-00-00 00:00:00;570;47;350;375;0;386;0;0;419;0;532;461;523;473
403;0;0;31;7089087;-77;360;4;0;0;5e1cd50a42998a05fbae9937;22;2;-99;4;-99;6;2;-77;-77;-77;6;6;5;6;2;7;6;6;6;7;6;0;6;6;6;6;6;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7133055,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;3c11c69bce58bade37cf2650c7021359;1;0;1726147916;12.09.2024 13:31;12.09.2024 13:37;0000-00-00 00:00:00;360;29;109;165;0;168;0;172;0;0;358;293;354;343
